timestamp,airport_code,airport_name,latitude,longitude,temperature,feels_like,humidity,wind_speed,wind_direction,wind_direction_symbol,gust_speed,pressure,precipitation,rain_probability,snow_probability,uv_index,dewpoint,visibility,cloud,condition,condition_code
2025-03-06 11:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,34.3,37.1,42,15.8,116,ESE,11.3,1010.0,0.0,0,0,8.0,19.4,10.0,16,Sunny,1000
2025-03-06 12:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,35.8,38.6,37,15.5,122,ESE,11.1,1008.0,0.0,0,0,9.0,18.9,10.0,46,Partly cloudy,1003
2025-03-06 13:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,36.8,39.6,34,16.2,128,SE,11.6,1007.0,0.0,0,0,9.0,18.5,10.0,29,Partly cloudy,1003
2025-03-06 14:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,37.1,39.8,34,19.4,136,SE,13.9,1006.0,0.0,0,0,9.0,18.4,10.0,23,Sunny,1000
2025-03-06 15:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,36.3,39.3,36,23.4,146,SSE,16.7,1005.0,0.0,0,0,9.0,19.0,10.0,19,Sunny,1000
2025-03-06 16:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,34.3,37.6,43,27.0,151,SSE,19.3,1005.0,0.0,0,0,8.0,19.9,10.0,14,Sunny,1000
2025-03-06 17:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,31.9,35.0,51,27.4,145,SE,19.7,1006.0,0.0,0,0,8.0,20.6,10.0,13,Sunny,1000
2025-03-06 18:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,29.4,32.3,62,23.8,142,SE,19.3,1007.0,0.0,0,0,7.0,21.4,10.0,13,Sunny,1000
2025-03-06 19:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,28.0,31.0,70,22.7,139,SE,18.8,1008.0,0.0,45,0,0.0,22.1,10.0,11,Clear,1000
2025-03-06 20:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.5,30.5,74,22.7,137,SE,19.2,1009.0,0.0,0,0,0.0,22.5,10.0,46,Partly cloudy,1003
2025-03-06 21:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.4,30.3,74,23.4,136,SE,20.1,1009.0,0.0,0,0,0.0,22.4,10.0,58,Partly cloudy,1003
2025-03-06 22:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.3,30.1,73,22.0,132,SE,19.1,1009.0,0.0,0,0,0.0,22.2,10.0,47,Partly cloudy,1003
2025-03-06 23:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.4,30.0,71,20.5,129,SE,18.1,1009.0,0.0,0,0,0.0,21.7,10.0,35,Partly cloudy,1003
2025-03-07 00:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.0,29.6,74,18.7,133,SE,15.9,1010.0,0.0,45,0,0.0,22.0,10.0,56,Partly cloudy,1003
2025-03-07 01:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,26.9,29.5,73,16.6,130,SE,14.2,1009.0,0.0,0,0,0.0,21.8,10.0,89,Overcast,1009
2025-03-07 02:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,26.8,29.3,74,14.4,132,SE,12.3,1009.0,0.0,0,0,0.0,21.8,10.0,67,Cloudy,1006
2025-03-07 03:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,26.6,29.0,75,12.6,127,SE,10.9,1009.0,0.0,0,0,0.0,21.7,10.0,46,Partly cloudy,1003
2025-03-07 04:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,26.1,28.4,77,10.8,114,ESE,9.7,1009.0,0.0,0,0,0.0,21.7,10.0,27,Partly cloudy,1003
2025-03-07 05:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,25.6,27.9,79,9.0,93,E,8.4,1009.0,0.0,0,0,0.0,21.6,10.0,10,Clear,1000
2025-03-07 06:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,25.3,27.5,80,8.3,69,ENE,7.8,1010.0,0.0,0,0,0.0,21.6,10.0,17,Clear,1000
2025-03-07 07:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,26.0,28.2,76,9.0,55,NE,7.4,1010.0,0.0,0,0,7.0,21.4,10.0,11,Sunny,1000
2025-03-07 08:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.8,30.1,66,10.4,39,NE,7.5,1011.0,0.0,0,0,7.0,20.9,10.0,11,Sunny,1000
2025-03-07 09:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,29.8,32.4,58,10.8,25,NNE,7.7,1011.0,0.0,0,0,7.0,20.6,10.0,15,Sunny,1000
2025-03-07 10:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,31.7,34.7,51,10.4,20,NNE,7.5,1011.0,0.0,0,0,8.0,20.4,10.0,13,Sunny,1000
2025-03-07 11:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,33.6,36.5,44,9.0,31,NNE,6.4,1010.0,0.0,0,0,8.0,19.8,10.0,41,Partly cloudy,1003
2025-03-07 12:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,35.0,37.9,39,8.6,53,NE,6.2,1009.0,0.0,0,0,9.0,19.2,10.0,52,Partly cloudy,1003
2025-03-07 13:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,36.6,39.4,35,6.8,71,ENE,4.9,1007.0,0.0,0,0,9.0,18.7,10.0,43,Partly cloudy,1003
2025-03-07 14:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,37.0,39.7,34,6.5,126,SE,4.6,1006.0,0.0,0,0,9.0,18.3,10.0,35,Partly cloudy,1003
2025-03-07 15:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,36.0,38.8,37,15.5,150,SSE,11.1,1005.0,0.0,0,0,9.0,18.9,10.0,30,Partly cloudy,1003
2025-03-07 16:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,34.3,37.2,42,22.7,150,SSE,16.2,1005.0,0.0,0,0,8.0,19.6,10.0,23,Sunny,1000
2025-03-07 17:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,32.5,35.2,47,25.6,142,SE,19.1,1006.0,0.0,0,0,8.0,19.9,10.0,15,Sunny,1000
2025-03-07 18:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,29.9,32.2,56,24.1,141,SE,20.8,1006.0,0.12,100,0,6.0,20.1,10.0,78,Patchy rain possible,1063
2025-03-07 19:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,28.7,30.8,61,23.0,141,SE,20.1,1007.0,0.0,0,0,0.0,20.3,10.0,26,Partly cloudy,1003
2025-03-07 20:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,28.2,30.3,62,21.6,140,SE,19.0,1008.0,0.04,45,0,0.0,20.3,10.0,82,Patchy rain possible,1063
2025-03-07 21:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,28.2,30.3,63,19.4,131,SE,17.0,1009.0,0.01,45,0,0.0,20.4,10.0,92,Patchy rain possible,1063
2025-03-07 22:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,28.2,30.4,63,15.5,126,SE,13.3,1009.0,0.02,45,0,0.0,20.5,10.0,89,Patchy rain possible,1063
2025-03-07 23:00,SGN,Sân bay Quốc tế Tân Sơn Nhất,10.8187999725,106.652000427,27.9,30.1,64,11.2,110,ESE,9.8,1009.0,0.32,100,0,0.0,20.6,10.0,77,Light rain shower,1240
